source,neighborhood,price,covered_m2,ambientes,bedrooms,url,captured_at,price_per_m2
mercadolibre,Villa Crespo,175000.0,86.0,4,,https://departamento.mercadolibre.com.ar/MLA-2024156747-venta-departamento-4amb-balcon-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2035
mercadolibre,Villa Crespo,125000.0,58.0,4,,https://departamento.mercadolibre.com.ar/MLA-3606918012-impecable-3-dormitorios-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2155
mercadolibre,Villa Crespo,160000.0,62.0,3,,https://departamento.mercadolibre.com.ar/MLA-1856401681-aguirre-600-villa-crespo-3amb-u160000-_JM,2026-09-17 14:00:13.804889+00:00,2581
mercadolibre,Villa Crespo,125000.0,60.0,3,,https://departamento.mercadolibre.com.ar/MLA-1821559445-semipiso-3-ambientes-con-dos-balcones-muy-luminoso-apto-credito-_JM,2026-09-17 14:00:13.804889+00:00,2083
mercadolibre,Villa Crespo,247000.0,73.0,3,,https://departamento.mercadolibre.com.ar/MLA-3907717642-venta-dto-3-amb-v-crespo-c-balcon-y-terraza-propia-_JM,2026-09-17 14:00:13.804889+00:00,3384
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961472079-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,165000.0,53.0,3,,https://departamento.mercadolibre.com.ar/MLA-3839709120-venta-departamento-tres-ambientes-villa-crespo-con-cochera-darwin-500-_JM,2026-09-17 14:00:13.804889+00:00,3113
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961484367-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,125000.0,67.0,3,,https://departamento.mercadolibre.com.ar/MLA-1945061049-departamento-venta-villa-crespo-3-ambientes-patios-_JM,2026-09-17 14:00:13.804889+00:00,1866
mercadolibre,Villa Crespo,160000.0,67.0,4,,https://departamento.mercadolibre.com.ar/MLA-3114937810-av-corrientes-5800-villa-crespo-4amb-u160000--_JM,2026-09-17 14:00:13.804889+00:00,2388
mercadolibre,Villa Crespo,215000.0,68.0,3,,https://departamento.mercadolibre.com.ar/MLA-3907372254-villa-crespo-dep-3-amb-p-baja-a-estrenar-a-mts-av-corrientes-y-subte-apto-profesional-solarium-parrilla-_JM,2026-09-17 14:00:13.804889+00:00,3162
mercadolibre,Villa Crespo,82000.0,53.0,3,,https://departamento.mercadolibre.com.ar/MLA-3941289090-venta3-ambientesbalcon-contrafrentelavadero-calefaccionbauleraapto-profesional-_JM,2026-09-17 14:00:13.804889+00:00,1547
mercadolibre,Villa Crespo,128000.0,53.0,3,,https://departamento.mercadolibre.com.ar/MLA-1864467307-departamento-en-venta-3-ambientes-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2415
mercadolibre,Villa Crespo,115000.0,76.0,3,,https://departamento.mercadolibre.com.ar/MLA-1833464065-en-exc-ubicacion-con-balcon-al-frente-muy-luminso-en-buen-estado-_JM,2026-09-17 14:00:13.804889+00:00,1513
mercadolibre,Villa Crespo,189000.0,67.0,3,,https://departamento.mercadolibre.com.ar/MLA-1731241667-venta-departamento-3-ambientes-baulera-balcon-patio-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2821
mercadolibre,Villa Crespo,115000.0,50.0,3,,https://departamento.mercadolibre.com.ar/MLA-2061586069-venta-departamento-3-amb-villa-crespo-cbalcon-_JM,2026-09-17 14:00:13.804889+00:00,2300
mercadolibre,Villa Crespo,99000.0,78.0,4,,https://departamento.mercadolibre.com.ar/MLA-3160067038-departamento-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1269
mercadolibre,Villa Crespo,165000.0,72.0,4,,https://departamento.mercadolibre.com.ar/MLA-2014523441-departamento-4-ambientes-al-frente-con-balcon-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2292
mercadolibre,Villa Crespo,270680.0,85.0,3,,https://departamento.mercadolibre.com.ar/MLA-3516090570-venta-3-ambientes-con-balcon-aterrazado-en-obra-diciembre-2026-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3184
mercadolibre,Villa Crespo,220000.0,93.0,4,,https://departamento.mercadolibre.com.ar/MLA-2061150857-excelente-4-amb-frente-balcon-cochera-cub-baulera-_JM,2026-09-17 14:00:13.804889+00:00,2366
mercadolibre,Villa Crespo,135000.0,70.0,3,,https://departamento.mercadolibre.com.ar/MLA-1816630055-departamento-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1929
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961471517-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,145000.0,55.0,3,,https://departamento.mercadolibre.com.ar/MLA-2019966677-venta-depto-3amb-edificio-categoria-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2636
mercadolibre,Villa Crespo,120000.0,58.0,3,,https://departamento.mercadolibre.com.ar/MLA-2051836455-departamento-venta-villa-crespo-3-ambientes-_JM,2026-09-17 14:00:13.804889+00:00,2069
mercadolibre,Villa Crespo,219000.0,61.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912398686-venta-3-amb-suite-2-banos-cochera-doble-parrilla-_JM,2026-09-17 14:00:13.804889+00:00,3590
mercadolibre,Villa Crespo,150000.0,82.0,5,,https://departamento.mercadolibre.com.ar/MLA-3637403812-amplio-4-ambientes-con-dependencia-reciclado-a-nuevo-_JM,2026-09-17 14:00:13.804889+00:00,1829
mercadolibre,Villa Crespo,130000.0,55.0,3,,https://departamento.mercadolibre.com.ar/MLA-2091262303-venta-depto-3-amb-balcon-aterrazado-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2364
mercadolibre,Villa Crespo,82000.0,79.0,3,,https://departamento.mercadolibre.com.ar/MLA-2020418433-depto-3-ambientes-en-venta-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1038
mercadolibre,Villa Crespo,99000.0,58.0,3,,https://departamento.mercadolibre.com.ar/MLA-1836780901-departamento-3-ambientes-planta-baja-con-patio-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1707
mercadolibre,Villa Crespo,139000.0,76.0,4,,https://departamento.mercadolibre.com.ar/MLA-3720661896-venta-ph-4-ambientes-villa-crespo-con-patio-_JM,2026-09-17 14:00:13.804889+00:00,1829
mercadolibre,Villa Crespo,163000.0,62.0,3,,https://departamento.mercadolibre.com.ar/MLA-3517173986-venta-departamento-en-villa-crespo3-ambientes-a-estrenarbano-y-toilapto-profesionalparrilla-_JM,2026-09-17 14:00:13.804889+00:00,2629
mercadolibre,Villa Crespo,215000.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-1846805429-venta-departamento-3-ambientes-con-jardin-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3308
mercadolibre,Villa Crespo,89900.0,41.0,3,,https://departamento.mercadolibre.com.ar/MLA-2013038709-venta-depto-3-ambientes-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2193
mercadolibre,Villa Crespo,123500.0,58.0,3,,https://departamento.mercadolibre.com.ar/MLA-1914047269-venta-departamento-3-ambientes-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2129
mercadolibre,Villa Crespo,168000.0,78.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912118126-venta-villa-crespo-3-ambientes-balcon-dependencia-_JM,2026-09-17 14:00:13.804889+00:00,2154
mercadolibre,Villa Crespo,290000.0,88.0,4,,https://departamento.mercadolibre.com.ar/MLA-1846945683-departamento-3-ambientes-a-estrenar-con-amenities-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3295
mercadolibre,Villa Crespo,210000.0,104.0,5,,https://departamento.mercadolibre.com.ar/MLA-3912412940-venta-depto-5-amb-cdep-y-coche-amplio-v-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2019
mercadolibre,Villa Crespo,119000.0,62.0,3,,https://departamento.mercadolibre.com.ar/MLA-1796424893-departamento-3-ambientes-bano-y-toilette-balcon-acceso-por-escalera-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1919
mercadolibre,Villa Crespo,155000.0,81.0,4,,https://departamento.mercadolibre.com.ar/MLA-3834664442-acevedo-800-4-v-crespo-4amb-2ban-u-155000-_JM,2026-09-17 14:00:13.804889+00:00,1914
mercadolibre,Villa Crespo,149500.0,69.0,4,,https://departamento.mercadolibre.com.ar/MLA-1956795225-al-fte-c-balcon-en-exc-ubicacion-super-luminoso-_JM,2026-09-17 14:00:13.804889+00:00,2167
mercadolibre,Villa Crespo,149990.0,60.0,3,,https://departamento.mercadolibre.com.ar/MLA-3907450692-venta-departamento-en-excelente-zona-_JM,2026-09-17 14:00:13.804889+00:00,2500
mercadolibre,Villa Crespo,99000.0,45.0,3,,https://departamento.mercadolibre.com.ar/MLA-2065213419-venta-villa-crespo-depto-3-amb-patio-apto-credito-_JM,2026-09-17 14:00:13.804889+00:00,2200
mercadolibre,Villa Crespo,150000.0,63.0,3,,https://departamento.mercadolibre.com.ar/MLA-2073287239-thames-y-loyola-i-3-amb-bcon-cparr-i-patio-y-coch-_JM,2026-09-17 14:00:13.804889+00:00,2381
mercadolibre,Villa Crespo,174000.0,62.0,3,,https://departamento.mercadolibre.com.ar/MLA-1871083707-departamento-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2806
mercadolibre,Villa Crespo,169999.0,84.0,4,,https://departamento.mercadolibre.com.ar/MLA-1696321257-departamento-4-ambientes-depcochera-baulera-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2024
mercadolibre,Villa Crespo,119000.0,64.0,3,,https://departamento.mercadolibre.com.ar/MLA-1946148129-venta-depto-3-ambientes-v-crespo-super-luminoso-_JM,2026-09-17 14:00:13.804889+00:00,1859
mercadolibre,Villa Crespo,233000.0,86.0,4,,https://departamento.mercadolibre.com.ar/MLA-3833878812-venta-departamento-4-ambientes-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2709
mercadolibre,Villa Crespo,220000.0,63.0,3,,https://departamento.mercadolibre.com.ar/MLA-2845841402-departamento-3-ambientes-con-balcon-terraza-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3492
mercadolibre,Villa Crespo,75000.0,51.0,3,,https://departamento.mercadolibre.com.ar/MLA-1983338823-excelente-ubicacion-del-barrio-prox-al-parq-centenario-_JM,2026-09-17 14:00:13.804889+00:00,1471
mercadolibre,Villa Crespo,149900.0,66.0,3,,https://departamento.mercadolibre.com.ar/MLA-1796253993-venta-departamento-3-ambientes-en-almagro-_JM,2026-09-17 14:00:13.804889+00:00,2271
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961484927-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,189000.0,87.0,3,,https://departamento.mercadolibre.com.ar/MLA-3606306666-venta-departamento-3-amb-en-dos-plantas-tipo-duplex-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2172
mercadolibre,Villa Crespo,69000.0,48.0,3,,https://departamento.mercadolibre.com.ar/MLA-3875796274-venta-departamento-3-ambientes-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1438
mercadolibre,Villa Crespo,182000.0,56.0,3,,https://departamento.mercadolibre.com.ar/MLA-1937814939-departamento-3-ambientes-muy-luminoso-_JM,2026-09-17 14:00:13.804889+00:00,3250
mercadolibre,Villa Crespo,99000.0,63.0,3,,https://departamento.mercadolibre.com.ar/MLA-3935979622-departamento-tipo-duplex-de-3-ambientes-con-balcon-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1571
mercadolibre,Villa Crespo,169000.0,90.0,4,,https://departamento.mercadolibre.com.ar/MLA-3376838900-venta-departamento-en-villa-crespo-4-ambientes-con-patio-_JM,2026-09-17 14:00:13.804889+00:00,1878
mercadolibre,Villa Crespo,123000.0,63.0,3,,https://departamento.mercadolibre.com.ar/MLA-3720467760-venta-departamento-3-amb-v-crespo-oportunidad-_JM,2026-09-17 14:00:13.804889+00:00,1952
mercadolibre,Villa Crespo,169900.0,90.0,5,,https://departamento.mercadolibre.com.ar/MLA-1917416875-departamento-5-ambientes-venta-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,1888
mercadolibre,Villa Crespo,230000.0,70.0,4,,https://departamento.mercadolibre.com.ar/MLA-3060488484-venta-ph-4-ambientes-sin-expensas-totalmente-reciclado-parrilla-terraza-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3286
mercadolibre,Villa Crespo,159000.0,86.0,4,,https://departamento.mercadolibre.com.ar/MLA-3678336612-venta-departamento-cid-campeador-excelente-vista-3-dormitorios-apto-credito-_JM,2026-09-17 14:00:13.804889+00:00,1849
mercadolibre,Villa Crespo,125000.0,54.0,3,,https://departamento.mercadolibre.com.ar/MLA-2783165232-departamento-3-amb-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2315
mercadolibre,Villa Crespo,460000.0,119.0,4,,https://departamento.mercadolibre.com.ar/MLA-3519362526-venta-increible-4-amb-en-piso-12-con-2-cocheras-full-amenities-apto-credito-_JM,2026-09-17 14:00:13.804889+00:00,3866
mercadolibre,Villa Crespo,330000.0,115.0,4,,https://departamento.mercadolibre.com.ar/MLA-3789812156-venta-4-amb-2-banos-amenities-a-estrenar-v-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2870
mercadolibre,Villa Crespo,222200.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-3348159162-emprendimiento-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3418
mercadolibre,Villa Crespo,336600.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791539152-emprendimiento-scalabrini-ortiz-al-600-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3146
mercadolibre,Villa Crespo,387000.0,132.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791564274-villa-crespo-4-ambientes-con-amplio-balcon-y-parrilla-propia-amenities-_JM,2026-09-17 14:00:13.804889+00:00,2932
mercadolibre,Villa Crespo,352000.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791539186-emprendimiento-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3290
mercadolibre,Villa Crespo,216700.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791551864-living-crespo-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3334
mercadolibre,Villa Crespo,250800.0,69.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791539154-living-crespo-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3635
mercadolibre,Villa Crespo,168300.0,61.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791564360-living-crespo-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,2759
mercadolibre,Villa Crespo,352000.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791564374-emprendimiento-scalabrini-ortiz-al-600-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3290
mercadolibre,Villa Crespo,236500.0,80.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791551870-living-crespo-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,2956
mercadolibre,Villa Crespo,220000.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791539218-emprendimiento-scalabrini-ortiz-al-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3385
mercadolibre,Villa Crespo,220000.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791551876-emprendimiento-scalabrini-ortiz-al-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3385
mercadolibre,Villa Crespo,357500.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791564364-emprendimiento-living-crespo-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3341
mercadolibre,Villa Crespo,348700.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791551854-emprendimiento-scalabrini-ortiz-al-600-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3259
mercadolibre,Villa Crespo,361900.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791551856-emprendimiento-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3382
mercadolibre,Villa Crespo,395000.0,124.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791564300-4-ambientes-con-amplio-balcon-y-parrilla-propia-amenities-premium-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3185
mercadolibre,Villa Crespo,183000.0,61.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791539038-emprendimiento-venta-3-ambientes-semipiso-con-gran-balcon-amenities-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3000
mercadolibre,Villa Crespo,191000.0,61.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791564258-venta-3-ambientes-semipiso-con-gran-balcon-amenities-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3131
mercadolibre,Villa Crespo,211200.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-3791539188-emprendimiento-scalabrini-ortiz-660-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3249
mercadolibre,Villa Crespo,344300.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791564370-emprendimiento-scalabrini-ortiz-al-600-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3218
mercadolibre,Villa Crespo,465000.0,139.0,5,,https://departamento.mercadolibre.com.ar/MLA-3791564304-exclusivo-emprendimiento-pisos-de-5-ambientes-gran-balcon-con-parrilla-pileta-sum-_JM,2026-09-17 14:00:13.804889+00:00,3345
mercadolibre,Villa Crespo,396000.0,132.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791564296-emprendimiento-pisos-de-4-ambientes-gran-balcon-con-parrilla-propia-amenities-cochera-cuotas-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3000
mercadolibre,Villa Crespo,393000.0,132.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791539106-villa-crespo-pisos-4-ambientes-gran-balcon-con-parrilla-amenities-cochera-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,2977
mercadolibre,Villa Crespo,356400.0,107.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791539180-emprendimiento-scalabrini-ortiz-al-600-oferta-preventa-hasta-32-cuotas-en-pesos-_JM,2026-09-17 14:00:13.804889+00:00,3331
mercadolibre,Villa Crespo,167800.0,68.0,3,,https://departamento.mercadolibre.com.ar/MLA-1956131145-3-ambientes-2-banos-a-estrenar-en-villa-crespo-entrega-marzo-2027-_JM,2026-09-17 14:00:13.804889+00:00,2468
mercadolibre,Villa Crespo,255351.0,75.0,3,,https://departamento.mercadolibre.com.ar/MLA-1948411083-venta-departamento-3-ambientes-en-villa-crespo-oportunidad-en-construccion-financiacion-_JM,2026-09-17 14:00:13.804889+00:00,3405
mercadolibre,Villa Crespo,324275.0,102.0,4,,https://departamento.mercadolibre.com.ar/MLA-1948410949-venta-departamento-en-construccion-4-ambientes-cdependencia-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3179
mercadolibre,Villa Crespo,268762.0,73.0,3,,https://departamento.mercadolibre.com.ar/MLA-3726124760-venta-departamento-3-ambientes-con-lavadero-en-villa-crespo-financiacion-_JM,2026-09-17 14:00:13.804889+00:00,3682
mercadolibre,Villa Crespo,306845.0,75.0,3,,https://departamento.mercadolibre.com.ar/MLA-3726124748-venta-departamento-3-ambientes-en-villa-crespo-en-construccion-financiacion-_JM,2026-09-17 14:00:13.804889+00:00,4091
mercadolibre,Villa Crespo,364058.0,102.0,4,,https://departamento.mercadolibre.com.ar/MLA-1948340321-venta-departamento-4-ambientes-en-construccion-en-villa-crespo-posibilidad-de-financiacion-_JM,2026-09-17 14:00:13.804889+00:00,3569
mercadolibre,Villa Crespo,330393.0,102.0,4,,https://departamento.mercadolibre.com.ar/MLA-3726124718-venta-departamento-4-ambientes-en-construccion-en-villa-crespo-financiacion-_JM,2026-09-17 14:00:13.804889+00:00,3239
mercadolibre,Villa Crespo,155000.0,74.0,3,,https://departamento.mercadolibre.com.ar/MLA-3353766054-departamento-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2095
mercadolibre,Villa Crespo,135000.0,62.0,3,,https://departamento.mercadolibre.com.ar/MLA-3700564208-semipiso-de-3-ambientes-al-frente-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2177
mercadolibre,Villa Crespo,215000.0,62.0,3,,https://departamento.mercadolibre.com.ar/MLA-1799430765-departamento-en-venta-3-ambientes-a-estrenar-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3468
mercadolibre,Villa Crespo,468959.0,86.0,3,,https://departamento.mercadolibre.com.ar/MLA-1665996229-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,5453
mercadolibre,Villa Crespo,285000.0,85.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791551742-venta-4-ambientes-gran-patio-balcon-cochera-_JM,2026-09-17 14:00:13.804889+00:00,3353
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961484921-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961471519-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,390000.0,132.0,4,,https://departamento.mercadolibre.com.ar/MLA-3791551792-emprendimiento-piso-4-ambientes-con-balcon-amenities-_JM,2026-09-17 14:00:13.804889+00:00,2955
mercadolibre,Villa Crespo,451940.0,92.0,4,,https://departamento.mercadolibre.com.ar/MLA-2826278736-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,4912
mercadolibre,Villa Crespo,259168.0,74.0,3,,https://departamento.mercadolibre.com.ar/MLA-2826304598-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3502
mercadolibre,Villa Crespo,360000.0,72.0,3,,https://departamento.mercadolibre.com.ar/MLA-3174359220-bravard-1100-villa-crespo-3amb-ccoch-u360000-_JM,2026-09-17 14:00:13.804889+00:00,5000
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961484427-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,245284.0,74.0,3,,https://departamento.mercadolibre.com.ar/MLA-2826123674-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3315
mercadolibre,Villa Crespo,448813.0,97.0,4,,https://departamento.mercadolibre.com.ar/MLA-2826174962-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,4627
mercadolibre,Villa Crespo,204500.0,64.0,3,,https://departamento.mercadolibre.com.ar/MLA-1675471681-3-ambientes-con-balcon-en-pozo-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3195
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961484409-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,311605.0,68.0,3,,https://departamento.mercadolibre.com.ar/MLA-1841603391-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,4582
mercadolibre,Villa Crespo,363860.0,74.0,3,,https://departamento.mercadolibre.com.ar/MLA-2826239826-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,4917
mercadolibre,Villa Crespo,234494.0,63.0,3,,https://departamento.mercadolibre.com.ar/MLA-2826430926-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3722
mercadolibre,Villa Crespo,170000.0,78.0,4,,https://departamento.mercadolibre.com.ar/MLA-3650672294-humboldt-300-villa-crespo-4amb-u170000-_JM,2026-09-17 14:00:13.804889+00:00,2179
mercadolibre,Villa Crespo,287800.0,84.0,3,,https://departamento.mercadolibre.com.ar/MLA-1745843719-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3426
mercadolibre,Villa Crespo,445100.0,70.0,3,,https://departamento.mercadolibre.com.ar/MLA-3027038508-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,6359
mercadolibre,Villa Crespo,369600.0,92.0,4,,https://departamento.mercadolibre.com.ar/MLA-3131968480-venta-de-departamento-en-construccion-de-4-ambientes-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,4017
mercadolibre,Villa Crespo,160000.0,74.0,4,,https://departamento.mercadolibre.com.ar/MLA-3762179098-venta-departamento-4-ambientes-con-balcon-y-cochera-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2162
mercadolibre,Villa Crespo,150000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-1961484721-departamento-en-venta-en-villa-crespo-apto-credito-3-ambientes-con-balcon-cochera-y-pileta-_JM,2026-09-17 14:00:13.804889+00:00,3061
mercadolibre,Villa Crespo,268424.0,74.0,3,,https://departamento.mercadolibre.com.ar/MLA-2826226624-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3627
mercadolibre,Villa Crespo,211800.0,59.0,3,,https://departamento.mercadolibre.com.ar/MLA-1634633089-departamento-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3590
mercadolibre,Villa Crespo,226800.0,74.0,3,,https://departamento.mercadolibre.com.ar/MLA-3131807504-venta-de-departamento-en-construccion-de-3-ambientes-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,3065
mercadolibre,Villa Crespo,250000.0,105.0,4,,https://departamento.mercadolibre.com.ar/MLA-3685947422-departamento-de-4-ambientes-con-dependencia-en-villa-crespo-_JM,2026-09-17 14:00:13.804889+00:00,2381
mercadolibre,Villa Crespo,266000.0,87.0,3,,https://departamento.mercadolibre.com.ar/MLA-1695066075-emprendimiento-villa-crespo-3-amb-con-balcon-y-parrilla-propia-sum-octubre-2026-_JM,2026-09-17 14:00:13.804889+00:00,3057
